name,ethnicity,gender,religion,source
mofoluwakemi,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
mogbadunolaseju,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mohammad,hausa,male,muslim,https://forebears.io/nigeria/forenames
mohammadu,hausa,male,muslim,https://forebears.io/nigeria/forenames
mohammed,hausa,male,muslim,https://forebears.io/nigeria/forenames
moji,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mojirola,yoruba,female,muslim/christian,https://www.yorubaname.com/
mojisola,yoruba,female,muslim/christian,https://forebears.io/nigeria/forenames
mololu,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mololuwatonjoba,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
momore,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
momoreoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
momori,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
momoririoluwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
monday,igbo,male,christian,https://forebears.io/nigeria/forenames
monica,igbo,female,christian,https://forebears.io/nigeria/forenames
monifa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
monife,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
monsurat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
mope,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mora,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
moraanugba,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morayo,yoruba,female,muslim/christian,https://www.yorubaname.com/
morenike,yoruba,female,muslim/christian,https://www.yorubaname.com/
morenikeji,yoruba,female,muslim/christian,https://www.yorubaname.com/
morgan,igbo,male,christian,https://forebears.io/nigeria/forenames
moria,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morianuoluwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morire,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morireoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
morireoluwagbanilealaaye,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
moro,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morotolaoluwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morounranti,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
morufat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
mosadi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
mosadioluwa,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
moses,igbo,male,christian,https://forebears.io/nigeria/forenames
moshood,yoruba,male,muslim,https://forebears.io/nigeria/forenames
mosinmileoluwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mosope,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
mosopefoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
motosinoluwa,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
motunrayo,yoruba,female,christian,https://forebears.io/nigeria/forenames
moyin,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
moyinoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
moyo,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
moyosooretoluwasefunmi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
muanya,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
muazu,hausa,male,muslim,https://forebears.io/nigeria/forenames
mubarak,hausa,male,muslim,https://forebears.io/nigeria/forenames
muhammad,hausa,male,muslim,https://forebears.io/nigeria/forenames
muhammadu,hausa,male,muslim,https://www.behindthename.com/names/usage/hausa
muhammed,hausa,male,muslim,https://forebears.io/nigeria/forenames
muhtari,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
muibat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
muideen,yoruba,male,muslim,https://forebears.io/nigeria/forenames
mujidat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
mukaila,yoruba,male,muslim,https://forebears.io/nigeria/forenames
mukhtar,hausa,male,muslim,https://forebears.io/nigeria/forenames
muktar,hausa,male,muslim,https://forebears.io/nigeria/forenames
mulikat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
muna,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
munachimso,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
muntari,hausa,male,muslim,https://forebears.io/nigeria/forenames
muonwetalu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
muonyelu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
muorah,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
murewa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
muritala,yoruba,male,muslim,https://forebears.io/nigeria/forenames
murtala,hausa,male,muslim,https://forebears.io/nigeria/forenames
musa,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
musbahu,hausa,male,muslim,https://forebears.io/nigeria/forenames
mushin,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
musibau,yoruba,male,muslim,https://forebears.io/nigeria/forenames
mustafa,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
mustapha,hausa,male,muslim,https://forebears.io/nigeria/forenames
mutiu,yoruba,male,christian,https://forebears.io/nigeria/forenames
muyiwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
naade,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
nabilah,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
nachi,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nacho,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nadindu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
naeto,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nafisa,hausa,female,muslim,https://forebears.io/nigeria/forenames
nafisat,hausa,female,muslim,https://forebears.io/nigeria/forenames
nafisatu,hausa,female,muslim,https://forebears.io/nigeria/forenames
nafiu,hausa,male,muslim,https://forebears.io/nigeria/forenames
nagoma,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
nagona,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
nahantsi,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
naka,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nalado,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
nana,hausa,female,muslim,https://forebears.io/nigeria/forenames
nancy,igbo,female,christian,https://forebears.io/nigeria/forenames
nanoma,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
naomi,igbo,female,christian,https://forebears.io/nigeria/forenames
narai,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
nasir,hausa,male,muslim,https://forebears.io/nigeria/forenames
nasiru,hausa,male,muslim,https://forebears.io/nigeria/forenames
nasochi,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nathaniel,igbo,male,christian,https://forebears.io/nigeria/forenames
nazifi,hausa,male,muslim,https://forebears.io/nigeria/forenames
naziru,hausa,male,muslim,https://forebears.io/nigeria/forenames
nazum,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nchedo,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nchedochukwu,igbo,unisex,christian,https://www.momjunction.com/baby-names/igbo/boy/
nchekwube,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
nchetachukwu,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ndidi,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
ndidiamaka,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ndirika,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ndu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
ndubeze,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ndubuisi,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ndukaku,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nebby,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nebe,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nebolisa,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
neche,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nedu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nekwu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nelson,igbo,male,christian,https://forebears.io/nigeria/forenames
neme,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nemerem,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
neze,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nezie,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
ngene,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ngesina,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ngozi,igbo,female,christian,https://forebears.io/nigeria/forenames
ngozichinyere,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ngozichukwu,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ngozika,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nicholas,igbo,male,christian,https://forebears.io/nigeria/forenames
nifa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
nika,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
nike,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
nil,igbo,male,christian,https://forebears.io/nigeria/forenames
nimi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
nini,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
ninioluwalere,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
niyi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
njideka,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
njobuanwu,igbo,male,christian,https://forebears.io/nigeria/forenames
nkechi,igbo,female,christian,https://forebears.io/nigeria/forenames
nkechinyere,igbo,female,christian,https://forebears.io/nigeria/forenames
nkechinyereonye,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkechituru,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkediniruka,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkem,igbo,unisex,christian,https://maternitynest.com/igbo-names-boys/
nkemdirim,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkeonye,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkirika,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkiru,igbo,female,christian,https://forebears.io/nigeria/forenames
nkiruka,igbo,female,christian,https://forebears.io/nigeria/forenames
nkolika,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nkwachi,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nna,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nnabuchi,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnabuikem,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnachi,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnaemeka,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnaemezia,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnajide,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nnajofor,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnakee,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnamabia,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnamdi,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnanna,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnaya,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nnayerem,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
nneamaka,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnebuife,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnedimma,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nneka,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnenna,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnennaya,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nneoma,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnonyelum,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nnuaku,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
nobby,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
